InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536412,21738,COSY SLIPPER SHOES SMALL  RED,5.0,12/1/2010 11:49,2.95,17920,United Kingdom
536556,22597,CHRISTMAS MUSICAL ZINC HEART,12.0,12/1/2010 14:38,0.85,17643,United Kingdom
536981,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1.0,12/3/2010 14:26,3.75,14723,United Kingdom
537065,21555,CERAMIC STRAWBERRY TRINKET TRAY,6.0,12/5/2010 11:57,2.55,12567,France
537160,21811,CHRISTMAS HANGING HEART WITH BELL,10.0,12/5/2010 13:18,1.25,14161,United Kingdom
537601,21143,ANTIQUE GLASS HEART DECORATION,6.0,12/7/2010 12:43,1.95,17287,United Kingdom
537890,22937,BAKING MOULD CHOCOLATE CUP CAKES,6.0,12/9/2010 10:04,2.55,15358,United Kingdom
537894,21680,WOODLAND  STICKERS,36.0,12/9/2010 10:16,0.85,12621,Germany
538008,22705,WRAP GREEN PEARS,25.0,12/9/2010 12:17,0.42,12683,France
538056,20752,BLUE POLKADOT WASHING UP GLOVES,1.0,12/9/2010 13:34,2.1,17198,United Kingdom
538056,21291,SMALL POLKADOT CHOCOLATE GIFT BAG,16.0,12/9/2010 13:34,0.85,17198,United Kingdom
538056,21538,DAIRY MAID  PUDDING BOWL,1.0,12/9/2010 13:34,3.75,17198,United Kingdom
538248,85084,HOLLY TOP CHRISTMAS STOCKING,1.0,12/10/2010 12:14,0.85,18116,United Kingdom
538347,22415,WHITE TISSUE REAM,3.0,12/10/2010 14:54,7.95,17220,United Kingdom
538807,21802,CHRISTMAS TREE HEART DECORATION,1.0,12/14/2010 12:06,0.42,17194,United Kingdom
538807,21807,WHITE CHRISTMAS STAR DECORATION,1.0,12/14/2010 12:06,0.42,17194,United Kingdom
538807,21801,CHRISTMAS TREE DECORATION WITH BELL,1.0,12/14/2010 12:06,0.42,17194,United Kingdom
539077,21363,HOME SMALL WOOD LETTERS,9.0,12/16/2010 8:05,4.95,13089,United Kingdom
539760,21291,SMALL POLKADOT CHOCOLATE GIFT BAG,16.0,12/21/2010 17:16,0.85,17400,United Kingdom
539760,21738,COSY SLIPPER SHOES SMALL  RED,3.0,12/21/2010 17:16,2.95,17400,United Kingdom
539760,20696,FLORAL SOFT CAR TOY,2.0,12/21/2010 17:16,3.75,17400,United Kingdom
539760,20664,TROPICAL HOLIDAY PURSE,3.0,12/21/2010 17:16,2.95,17400,United Kingdom
539760,20941,FROG CANDLE,6.0,12/21/2010 17:16,1.25,17400,United Kingdom
540316,21042,RED RETROSPOT APRON,3.0,1/6/2011 13:00,5.95,16676,United Kingdom
536408,22537,MAGIC DRAWING SLATE DINOSAUR,24.0,12/1/2010 11:41,0.42,14307,United Kingdom
536500,21488,RED WHITE SCARF  HOT WATER BOTTLE,2.0,12/1/2010 12:35,3.95,17377,United Kingdom
536569,21818,GLITTER CHRISTMAS HEART,1.0,12/1/2010 15:35,0.85,16274,United Kingdom
536569,21811,CHRISTMAS HANGING HEART WITH BELL,2.0,12/1/2010 15:35,1.25,16274,United Kingdom
536569,21018,BIRD BOX CHRISTMAS TREE DECORATION,2.0,12/1/2010 15:35,0.85,16274,United Kingdom
536569,21761,WOOD AND GLASS MEDICINE CABINET,1.0,12/1/2010 15:35,29.95,16274,United Kingdom
536572,21811,CHRISTMAS HANGING HEART WITH BELL,12.0,12/1/2010 15:40,1.25,16539,United Kingdom
536984,21446,12 RED ROSE PEG PLACE SETTINGS,1.0,12/3/2010 14:35,1.25,17841,United Kingdom
536984,20910,VINTAGE PHOTO ALBUM PARIS DAYS,2.0,12/3/2010 14:35,6.35,17841,United Kingdom
536984,21042,RED RETROSPOT APRON,1.0,12/3/2010 14:35,5.95,17841,United Kingdom
536984,21784,SHOE SHINE BOX,1.0,12/3/2010 14:35,9.95,17841,United Kingdom
536993,21327,SKULLS WRITING SET,1.0,12/3/2010 15:19,1.65,14396,United Kingdom
537153,21696,SMALL SILVER TRELLIS CANDLEPOT,6.0,12/5/2010 13:03,2.95,16718,United Kingdom
537153,22034,ROBIN CHRISTMAS CARD,3.0,12/5/2010 13:03,0.42,16718,United Kingdom
537351,85214,TUB 24 PINK FLOWER PEGS,1.0,12/6/2010 12:23,1.65,16898,United Kingdom
537351,21226,POCKET MIRROR WOODLAND,1.0,12/6/2010 12:23,1.25,16898,United Kingdom
537351,21383,PACK OF 12 STICKY BUNNIES,2.0,12/6/2010 12:23,0.65,16898,United Kingdom
537351,21693,SMALL HAMMERED SILVER CANDLEPOT,1.0,12/6/2010 12:23,2.95,16898,United Kingdom
537387,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12.0,12/6/2010 13:34,2.1,13468,United Kingdom
537399,21327,SKULLS WRITING SET,5.0,12/6/2010 14:31,1.65,13030,United Kingdom
537399,21327,SKULLS WRITING SET,2.0,12/6/2010 14:31,1.65,13030,United Kingdom
537399,21784,SHOE SHINE BOX,1.0,12/6/2010 14:31,9.95,13030,United Kingdom
537399,20669,RED HEART LUGGAGE TAG,2.0,12/6/2010 14:31,1.25,13030,United Kingdom
537399,20658,RED RETROSPOT LUGGAGE TAG,1.0,12/6/2010 14:31,1.25,13030,United Kingdom
537399,20658,RED RETROSPOT LUGGAGE TAG,2.0,12/6/2010 14:31,1.25,13030,United Kingdom
537409,21262,WHITE GOOSE FEATHER CHRISTMAS TREE,6.0,12/6/2010 15:00,2.95,15194,United Kingdom
537409,22155,STAR DECORATION RUSTIC,48.0,12/6/2010 15:00,0.42,15194,United Kingdom
537762,22443,GROW YOUR OWN HERBS SET OF 3,2.0,12/8/2010 12:01,7.95,16558,United Kingdom
537764,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1.0,12/8/2010 12:06,0.85,16893,United Kingdom
537963,84192,ASSORTED COLOUR METAL CAT,12.0,12/9/2010 11:30,1.25,13369,United Kingdom
538064,21904,HOUSE WRECKING METAL SIGN,3.0,12/9/2010 13:47,2.1,15271,United Kingdom
538064,20981,12 PENCILS TALL TUBE WOODLAND,2.0,12/9/2010 13:47,0.85,15271,United Kingdom
538250,84006,MAGIC TREE -PAPER FLOWERS,1.0,12/10/2010 12:20,0.85,18118,United Kingdom
538403,21818,GLITTER CHRISTMAS HEART,10.0,12/12/2010 11:46,0.85,17211,United Kingdom
538473,82605,OLD DOC RUSSEL METAL SIGN,4.0,12/12/2010 12:35,2.1,13668,United Kingdom
538594,21100,CHARLIE AND LOLA CHARLOTTE BAG,10.0,12/13/2010 11:57,1.65,16927,United Kingdom
538697,84823,DANISH ROSE FOLDING CHAIR,4.0,12/14/2010 10:18,7.95,13948,United Kingdom
538853,21811,CHRISTMAS HANGING HEART WITH BELL,6.0,12/14/2010 13:35,1.25,16805,United Kingdom
538853,21581,SKULLS  DESIGN  COTTON TOTE BAG,2.0,12/14/2010 13:35,2.25,16805,United Kingdom
538853,10002,INFLATABLE POLITICAL GLOBE,4.0,12/14/2010 13:35,0.85,16805,United Kingdom
538853,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,2.0,12/14/2010 13:35,1.65,16805,United Kingdom
538853,20856,DENIM PATCH PURSE PINK BUTTERFLY,3.0,12/14/2010 13:35,1.65,16805,United Kingdom
538890,22537,MAGIC DRAWING SLATE DINOSAUR,2.0,12/14/2010 16:39,0.42,12867,United Kingdom
538890,10002,INFLATABLE POLITICAL GLOBE,3.0,12/14/2010 16:39,0.85,12867,United Kingdom
539044,22255,FELT TOADSTOOL  SMALL,36.0,12/15/2010 15:47,0.85,15727,United Kingdom
539044,22876,NUMBER TILE COTTAGE GARDEN 8,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22868,NUMBER TILE COTTAGE GARDEN 0,8.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22877,NUMBER TILE COTTAGE GARDEN 9,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,20752,BLUE POLKADOT WASHING UP GLOVES,3.0,12/15/2010 15:47,2.1,15727,United Kingdom
539044,22878,NUMBER TILE COTTAGE GARDEN No,10.0,12/15/2010 15:47,2.1,15727,United Kingdom
539044,22874,NUMBER TILE COTTAGE GARDEN 6,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22870,NUMBER TILE COTTAGE GARDEN 2,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22875,NUMBER TILE COTTAGE GARDEN 7,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22873,NUMBER TILE COTTAGE GARDEN 5,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22872,NUMBER TILE COTTAGE GARDEN 4,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22869,NUMBER TILE COTTAGE GARDEN 1,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22870,NUMBER TILE COTTAGE GARDEN 2,2.0,12/15/2010 15:47,1.95,15727,United Kingdom
539044,22871,NUMBER TILE COTTAGE GARDEN 3,6.0,12/15/2010 15:47,1.95,15727,United Kingdom
539316,21281,VINTAGE KITCHEN PRINT SEAFOOD,16.0,12/16/2010 18:38,2.55,17848,United Kingdom
539317,21389,IVORY HANGING DECORATION  BIRD,1.0,12/16/2010 19:04,0.85,17392,United Kingdom
539317,22443,GROW YOUR OWN HERBS SET OF 3,1.0,12/16/2010 19:04,7.95,17392,United Kingdom
539317,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25.0,12/16/2010 19:04,0.42,17392,United Kingdom
539464,21692,SILVER LATTICE VANILLA CANDLE POT,1.0,12/19/2010 11:35,3.75,17913,United Kingdom
539464,21741,COSY SLIPPER SHOES LARGE GREEN,4.0,12/19/2010 11:35,2.95,17913,United Kingdom
539464,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2.0,12/19/2010 11:35,4.95,17913,United Kingdom
539464,21690,SILVER  CANDLEPOT JARDIN,1.0,12/19/2010 11:35,3.75,17913,United Kingdom
539647,22520,CHILDS GARDEN TROWEL BLUE,1.0,12/20/2010 16:08,0.85,15460,United Kingdom
539754,22498,WOODEN REGATTA BUNTING,1.0,12/21/2010 16:06,5.95,12748,United Kingdom
539754,20700,GREEN CAT FLORAL CUSHION COVER,1.0,12/21/2010 16:06,3.75,12748,United Kingdom
539920,22583,PACK OF 6 HANDBAG GIFT BOXES,4.0,12/23/2010 11:06,2.55,14085,United Kingdom
540185,22052,VINTAGE CARAVAN GIFT WRAP,25.0,1/5/2011 13:40,0.42,14653,United Kingdom
540185,21724,PANDA AND BUNNIES STICKER SHEET,6.0,1/5/2011 13:40,0.85,14653,United Kingdom
540185,21725,SWEETIES  STICKERS,5.0,1/5/2011 13:40,0.85,14653,United Kingdom
540185,21719,LOVELY BONBON STICKER SHEET,6.0,1/5/2011 13:40,0.85,14653,United Kingdom
540185,21726,MULTI HEARTS  STICKERS,6.0,1/5/2011 13:40,0.85,14653,United Kingdom
540480,21577,SAVE THE PLANET COTTON TOTE BAG,12.0,1/7/2011 15:27,2.25,12480,Germany
540480,21578,WOODLAND DESIGN  COTTON TOTE BAG,12.0,1/7/2011 15:27,2.25,12480,Germany
540480,21579,LOLITA  DESIGN  COTTON TOTE BAG,12.0,1/7/2011 15:27,2.25,12480,Germany
536382,10002,INFLATABLE POLITICAL GLOBE,12.0,12/1/2010 9:45,0.85,16098,United Kingdom
536488,21577,SAVE THE PLANET COTTON TOTE BAG,1.0,12/1/2010 12:31,2.25,17897,United Kingdom
536742,85127,SMALL SQUARE CUT GLASS CANDLESTICK,2.0,12/2/2010 13:14,4.95,16916,United Kingdom
536742,22862,LOVE HEART NAPKIN BOX,2.0,12/2/2010 13:14,4.25,16916,United Kingdom
536742,21427,SKULLS STORAGE BOX SMALL,2.0,12/2/2010 13:14,2.1,16916,United Kingdom
536743,22986,GINGHAM ROSE WRAP,25.0,12/2/2010 13:32,0.42,17964,United Kingdom
536845,21333,CLASSIC WHITE FRAME,1.0,12/2/2010 19:18,2.95,17961,United Kingdom
537049,21626,VINTAGE UNION JACK PENNANT,12.0,12/5/2010 11:04,1.95,16241,United Kingdom
537136,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1.0,12/5/2010 12:42,2.95,12748,United Kingdom
537136,21413,PERIWINKLE T-LIGHT HOLDER,1.0,12/5/2010 12:42,1.25,12748,United Kingdom
537405,21784,SHOE SHINE BOX,1.0,12/6/2010 14:51,9.95,17841,United Kingdom
537852,22202,MILK PAN PINK POLKADOT,9.0,12/8/2010 15:56,3.75,17340,United Kingdom
537852,22155,STAR DECORATION RUSTIC,48.0,12/8/2010 15:56,0.42,17340,United Kingdom
537852,21818,GLITTER CHRISTMAS HEART,72.0,12/8/2010 15:56,0.85,17340,United Kingdom
537852,21011,GLITTER SNOW PEAR TREE DECORATION,16.0,12/8/2010 15:56,1.45,17340,United Kingdom
537900,22523,CHILDS GARDEN FORK PINK,1.0,12/9/2010 10:45,0.85,15983,United Kingdom
537900,22521,CHILDS GARDEN TROWEL PINK,1.0,12/9/2010 10:45,0.85,15983,United Kingdom
537900,85172,HYACINTH BULB T-LIGHT CANDLES,32.0,12/9/2010 10:45,0.42,15983,United Kingdom
538163,21784,SHOE SHINE BOX,2.0,12/9/2010 17:27,9.95,17841,United Kingdom
538204,21911,GARDEN METAL SIGN,12.0,12/10/2010 11:23,1.65,16656,United Kingdom
538419,20793,BLUE TILED TRAY,1.0,12/12/2010 12:01,6.75,16367,United Kingdom
538510,20980,36 PENCILS TUBE POSY,1.0,12/12/2010 13:47,1.25,18004,United Kingdom
538510,22255,FELT TOADSTOOL  SMALL,1.0,12/12/2010 13:47,0.85,18004,United Kingdom
538510,21973,SET OF 36 MUSHROOM PAPER DOILIES,1.0,12/12/2010 13:47,1.45,18004,United Kingdom
538523,22537,MAGIC DRAWING SLATE DINOSAUR,24.0,12/13/2010 9:29,0.42,13198,United Kingdom
538593,10002,INFLATABLE POLITICAL GLOBE,24.0,12/13/2010 11:51,0.85,16701,United Kingdom
538708,84823,DANISH ROSE FOLDING CHAIR,8.0,12/14/2010 10:43,7.95,16202,United Kingdom
539215,22583,PACK OF 6 HANDBAG GIFT BOXES,1.0,12/16/2010 12:42,2.55,15574,United Kingdom
539215,21578,WOODLAND DESIGN  COTTON TOTE BAG,1.0,12/16/2010 12:42,2.25,15574,United Kingdom
539243,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1.0,12/16/2010 13:21,1.65,18116,United Kingdom
539243,20856,DENIM PATCH PURSE PINK BUTTERFLY,1.0,12/16/2010 13:21,1.65,18116,United Kingdom
539243,20752,BLUE POLKADOT WASHING UP GLOVES,1.0,12/16/2010 13:21,2.1,18116,United Kingdom
539450,21700,BIG DOUGHNUT FRIDGE MAGNETS,1.0,12/17/2010 16:53,0.85,15570,United Kingdom
539450,35400,WOODEN BOX ADVENT CALENDAR,1.0,12/17/2010 16:53,8.95,15570,United Kingdom
539450,37464,ROBOT MUG IN DISPLAY BOX,2.0,12/17/2010 16:53,1.25,15570,United Kingdom
539946,20981,12 PENCILS TALL TUBE WOODLAND,12.0,12/23/2010 11:46,0.85,13817,Germany
539957,22949,36 DOILIES DOLLY GIRL,12.0,12/23/2010 12:58,1.45,12585,Germany
539957,21972,SET OF 36 DINOSAUR PAPER DOILIES,12.0,12/23/2010 12:58,1.45,12585,Germany
536370,21724,PANDA AND BUNNIES STICKER SHEET,12.0,12/1/2010 8:45,0.85,12583,France
536370,10002,INFLATABLE POLITICAL GLOBE,48.0,12/1/2010 8:45,0.85,12583,France
536607,22602,CHRISTMAS RETROSPOT HEART WOOD,12.0,12/2/2010 9:29,0.85,17732,United Kingdom
536643,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,2.0,12/2/2010 11:57,3.75,14390,United Kingdom
536798,21911,GARDEN METAL SIGN,12.0,12/2/2010 15:55,1.65,17838,United Kingdom
537163,21577,SAVE THE PLANET COTTON TOTE BAG,12.0,12/5/2010 13:21,2.25,17863,United Kingdom
537163,21580,RABBIT  DESIGN  COTTON TOTE BAG,6.0,12/5/2010 13:21,2.25,17863,United Kingdom
537802,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3.0,12/8/2010 13:11,4.95,13455,United Kingdom
537818,21358,TOAST ITS - HAPPY BIRTHDAY,12.0,12/8/2010 13:53,1.25,12766,Portugal
537818,21042,RED RETROSPOT APRON,3.0,12/8/2010 13:53,5.95,12766,Portugal
537862,21815,STAR  T-LIGHT HOLDER,12.0,12/8/2010 16:21,1.45,12971,United Kingdom
538035,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2.0,12/9/2010 13:03,0.85,16065,United Kingdom
538035,22587,FELTCRAFT HAIRBAND RED AND BLUE,2.0,12/9/2010 13:03,0.85,16065,United Kingdom
538049,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1.0,12/9/2010 13:21,3.75,12748,United Kingdom
538095,22497,SET OF 2 TINS VINTAGE BATHROOM,2.0,12/9/2010 14:55,4.25,17097,Spain
538095,22862,LOVE HEART NAPKIN BOX,1.0,12/9/2010 14:55,4.25,17097,Spain
538095,35958,FOLKART ZINC STAR CHRISTMAS DEC,2.0,12/9/2010 14:55,0.85,17097,Spain
538346,21911,GARDEN METAL SIGN,12.0,12/10/2010 14:53,1.65,17865,United Kingdom
538437,20681,PINK POLKADOT CHILDRENS UMBRELLA,1.0,12/12/2010 12:18,3.25,16010,United Kingdom
538437,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1.0,12/12/2010 12:18,3.75,16010,United Kingdom
538665,84823,DANISH ROSE FOLDING CHAIR,4.0,12/13/2010 15:56,7.95,17576,United Kingdom
538706,22157,ANGEL DECORATION WITH LACE PADDED,48.0,12/14/2010 10:34,0.85,14667,United Kingdom
538849,21784,SHOE SHINE BOX,1.0,12/14/2010 13:31,9.95,14415,United Kingdom
538849,21802,CHRISTMAS TREE HEART DECORATION,36.0,12/14/2010 13:31,0.42,14415,United Kingdom
538849,21803,CHRISTMAS TREE STAR DECORATION,36.0,12/14/2010 13:31,0.42,14415,United Kingdom
538849,21363,HOME SMALL WOOD LETTERS,1.0,12/14/2010 13:31,4.95,14415,United Kingdom
538849,84881,BLUE WIRE SPIRAL CANDLE HOLDER,2.0,12/14/2010 13:31,6.35,14415,United Kingdom
538849,22202,MILK PAN PINK POLKADOT,1.0,12/14/2010 13:31,3.75,14415,United Kingdom
539014,21818,GLITTER CHRISTMAS HEART,10.0,12/15/2010 13:37,0.85,17692,United Kingdom
539014,21803,CHRISTMAS TREE STAR DECORATION,36.0,12/15/2010 13:37,0.42,17692,United Kingdom
539014,21807,WHITE CHRISTMAS STAR DECORATION,36.0,12/15/2010 13:37,0.42,17692,United Kingdom
539014,22157,ANGEL DECORATION WITH LACE PADDED,24.0,12/15/2010 13:37,0.85,17692,United Kingdom
539014,22155,STAR DECORATION RUSTIC,19.0,12/15/2010 13:37,0.42,17692,United Kingdom
539281,21723,ALPHABET HEARTS STICKER SHEET,12.0,12/16/2010 15:45,0.85,18176,United Kingdom
539281,22862,LOVE HEART NAPKIN BOX,4.0,12/16/2010 15:45,4.25,18176,United Kingdom
539324,21644,ASSORTED TUTTI FRUTTI HEART BOX,6.0,12/16/2010 19:51,1.25,14985,United Kingdom
539324,22583,PACK OF 6 HANDBAG GIFT BOXES,2.0,12/16/2010 19:51,2.55,14985,United Kingdom
539324,20658,RED RETROSPOT LUGGAGE TAG,1.0,12/16/2010 19:51,1.25,14985,United Kingdom
539324,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1.0,12/16/2010 19:51,2.95,14985,United Kingdom
539483,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1.0,12/19/2010 15:31,3.75,17218,United Kingdom
539586,44228,CANNABIS LEAF BEAD CURTAIN,24.0,12/20/2010 13:08,0.85,14298,United Kingdom
539586,72232,FENG SHUI PILLAR CANDLE,48.0,12/20/2010 13:08,0.19,14298,United Kingdom
540353,21278,VINTAGE KITCHEN PRINT PUDDINGS,2.0,1/6/2011 14:53,2.55,13764,United Kingdom
540357,21059,PARTY INVITES DINOSAURS,12.0,1/6/2011 15:14,0.85,13093,United Kingdom
540357,21062,PARTY INVITES SPACEMAN,12.0,1/6/2011 15:14,0.85,13093,United Kingdom
540357,21060,PARTY INVITES BALLOON GIRL,12.0,1/6/2011 15:14,0.85,13093,United Kingdom
540481,20752,BLUE POLKADOT WASHING UP GLOVES,6.0,1/7/2011 15:42,2.1,16955,United Kingdom
536384,21324,HANGING MEDINA LANTERN SMALL,6.0,12/1/2010 9:53,2.95,18074,United Kingdom
536464,21816,CHRISTMAS TREE T-LIGHT HOLDER,2.0,12/1/2010 12:23,1.45,17968,United Kingdom
536464,21815,STAR  T-LIGHT HOLDER,4.0,12/1/2010 12:23,1.45,17968,United Kingdom
536464,21815,STAR  T-LIGHT HOLDER,1.0,12/1/2010 12:23,1.45,17968,United Kingdom
536464,21327,SKULLS WRITING SET,1.0,12/1/2010 12:23,1.65,17968,United Kingdom
536464,21738,COSY SLIPPER SHOES SMALL  RED,1.0,12/1/2010 12:23,2.95,17968,United Kingdom
536522,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1.0,12/1/2010 12:49,2.95,15012,United Kingdom
536522,21742,LARGE ROUND WICKER PLATTER,1.0,12/1/2010 12:49,5.95,15012,United Kingdom
536540,21579,LOLITA  DESIGN  COTTON TOTE BAG,6.0,12/1/2010 14:05,2.25,14911,EIRE
536597,22583,PACK OF 6 HANDBAG GIFT BOXES,2.0,12/1/2010 17:35,2.55,18011,United Kingdom
536597,20755,BLUE PAISLEY POCKET BOOK,6.0,12/1/2010 17:35,0.85,18011,United Kingdom
536836,21157,RED RETROSPOT WASHBAG,1.0,12/2/2010 18:08,2.1,18168,United Kingdom
536836,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1.0,12/2/2010 18:08,2.95,18168,United Kingdom
537034,84006,MAGIC TREE -PAPER FLOWERS,36.0,12/3/2010 17:20,0.85,13081,United Kingdom
537034,21721,CANDY SHOP  STICKER SHEET,24.0,12/3/2010 17:20,0.85,13081,United Kingdom
537034,21726,MULTI HEARTS  STICKERS,12.0,12/3/2010 17:20,0.85,13081,United Kingdom
537034,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12.0,12/3/2010 17:20,1.25,13081,United Kingdom
537034,21724,PANDA AND BUNNIES STICKER SHEET,12.0,12/3/2010 17:20,0.85,13081,United Kingdom
537225,21807,WHITE CHRISTMAS STAR DECORATION,36.0,12/5/2010 16:41,0.42,12748,United Kingdom
537225,20774,GREEN FERN NOTEBOOK,1.0,12/5/2010 16:41,1.65,12748,United Kingdom
537225,20773,BLUE PAISLEY NOTEBOOK,2.0,12/5/2010 16:41,1.65,12748,United Kingdom
537225,20774,GREEN FERN NOTEBOOK,2.0,12/5/2010 16:41,1.65,12748,United Kingdom
537225,22949,36 DOILIES DOLLY GIRL,2.0,12/5/2010 16:41,1.45,12748,United Kingdom
537225,21446,12 RED ROSE PEG PLACE SETTINGS,2.0,12/5/2010 16:41,1.25,12748,United Kingdom
537225,21447,12 IVORY ROSE PEG PLACE SETTINGS,2.0,12/5/2010 16:41,1.25,12748,United Kingdom
537225,21657,MILK BOTTLE WITH GLASS STOPPER,2.0,12/5/2010 16:41,6.95,12748,United Kingdom
537225,21167,WHITE SAGE INCENSE,50.0,12/5/2010 16:41,0.21,12748,United Kingdom
537257,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2.0,12/6/2010 11:10,6.35,17691,United Kingdom
537419,21143,ANTIQUE GLASS HEART DECORATION,12.0,12/6/2010 15:14,1.95,13495,United Kingdom
537800,72709,IVORY SCULPTED RND CANDLE,9.0,12/8/2010 13:08,0.85,12748,United Kingdom
537800,72132,COLUMBIAN CUBE CANDLE,6.0,12/8/2010 13:08,1.95,12748,United Kingdom
538080,21683,MEDIUM MEDINA STAMPED METAL BOWL,12.0,12/9/2010 14:28,2.95,17646,United Kingdom
538086,10002,INFLATABLE POLITICAL GLOBE,10.0,12/9/2010 14:44,0.85,12872,United Kingdom
538093,21700,BIG DOUGHNUT FRIDGE MAGNETS,12.0,12/9/2010 14:49,0.85,12682,France
538093,22321,BIRD DECORATION RED RETROSPOT,12.0,12/9/2010 14:49,0.85,12682,France
538093,10002,INFLATABLE POLITICAL GLOBE,12.0,12/9/2010 14:49,0.85,12682,France
538146,37501,TEA TIME TEA SET IN GIFT BOX,3.0,12/9/2010 16:10,6.95,15596,United Kingdom
538166,22194,BLACK DINER WALL CLOCK,1.0,12/9/2010 18:09,8.5,17965,United Kingdom
538367,16033,MINI HIGHLIGHTER PENS,120.0,12/12/2010 10:48,0.12,14800,United Kingdom
538367,20830,SILVER PHOTO FRAME,6.0,12/12/2010 10:48,2.1,14800,United Kingdom
538511,21041,RED RETROSPOT OVEN GLOVE DOUBLE,5.0,12/12/2010 13:56,2.95,13959,United Kingdom
538521,21784,SHOE SHINE BOX,2.0,12/13/2010 9:02,9.95,14180,United Kingdom
538809,22415,WHITE TISSUE REAM,1.0,12/14/2010 12:17,7.95,15514,United Kingdom
538811,20681,PINK POLKADOT CHILDRENS UMBRELLA,6.0,12/14/2010 12:22,3.25,13178,United Kingdom
538839,21657,MILK BOTTLE WITH GLASS STOPPER,1.0,12/14/2010 13:10,6.95,14606,United Kingdom
538839,21357,TOAST ITS - DINOSAUR,2.0,12/14/2010 13:10,1.25,14606,United Kingdom
538839,21357,TOAST ITS - DINOSAUR,1.0,12/14/2010 13:10,1.25,14606,United Kingdom
539015,21742,LARGE ROUND WICKER PLATTER,4.0,12/15/2010 13:38,5.95,15822,United Kingdom
539222,20981,12 PENCILS TALL TUBE WOODLAND,12.0,12/16/2010 13:00,0.85,14621,United Kingdom
539263,22321,BIRD DECORATION RED RETROSPOT,12.0,12/16/2010 14:36,0.85,16560,United Kingdom
539338,22949,36 DOILIES DOLLY GIRL,144.0,12/17/2010 10:54,1.45,17404,Sweden
539469,22862,LOVE HEART NAPKIN BOX,1.0,12/19/2010 13:59,4.25,17841,United Kingdom
539469,21447,12 IVORY ROSE PEG PLACE SETTINGS,1.0,12/19/2010 13:59,1.25,17841,United Kingdom
539469,21784,SHOE SHINE BOX,1.0,12/19/2010 13:59,9.95,17841,United Kingdom
539488,22837,HOT WATER BOTTLE BABUSHKA LARGE,8.0,12/20/2010 9:37,4.65,12377,Switzerland
539488,22953,BIRTHDAY BANNER TAPE,24.0,12/20/2010 9:37,1.25,12377,Switzerland
539933,20856,DENIM PATCH PURSE PINK BUTTERFLY,10.0,12/23/2010 11:24,1.65,15235,United Kingdom
539933,22443,GROW YOUR OWN HERBS SET OF 3,2.0,12/23/2010 11:24,7.95,15235,United Kingdom
539933,90108,BLUE BLOSSOM HAIR CLIP,12.0,12/23/2010 11:24,1.05,15235,United Kingdom
539933,90170,DAISY HAIR BAND,12.0,12/23/2010 11:24,1.65,15235,United Kingdom
539933,90173,PAIR BUTTERFLY HAIR CLIPS,8.0,12/23/2010 11:24,3.75,15235,United Kingdom
539933,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,4.0,12/23/2010 11:24,3.35,15235,United Kingdom
539933,21042,RED RETROSPOT APRON,3.0,12/23/2010 11:24,5.95,15235,United Kingdom
536520,21486,PINK HEART DOTS HOT WATER BOTTLE,1.0,12/1/2010 12:43,3.75,14729,United Kingdom
536520,22583,PACK OF 6 HANDBAG GIFT BOXES,3.0,12/1/2010 12:43,2.55,14729,United Kingdom
536520,22583,PACK OF 6 HANDBAG GIFT BOXES,1.0,12/1/2010 12:43,2.55,14729,United Kingdom
536520,21358,TOAST ITS - HAPPY BIRTHDAY,2.0,12/1/2010 12:43,1.25,14729,United Kingdom
536520,21427,SKULLS STORAGE BOX SMALL,2.0,12/1/2010 12:43,2.1,14729,United Kingdom
